doi,author_name,given_name,family_name,keyword,pubmed_id,affiliation,institute,address,full_name
10.1002/cpmc.132,Klein BS,Bruce S.,Klein,Blastomyces,33315302,"Department of Medical Microbiology & Immunology, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"Microbial Sciences, 1550 Linden Dr, Madison, WI 53706, USA",Bruce S. Klein
10.1016/j.eucr.2023.102489,Wittmann TA,Tyler A.,Wittmann,Blastomyces,37455778,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA",Tyler A. Wittmann
10.1016/j.eucr.2023.102489,Waldoch BT,Brendan T.,Waldoch,Blastomyces,37455778,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA",Brendan T. Waldoch
10.1016/j.eucr.2023.102489,Davis CM,Carley M.,Davis,Blastomyces,37455778,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA",Carley M. Davis
10.1093/ofid/ofac609,Krishnan G,Gayathri,Krishnan,Histoplasmosis,36447609,"Division of Infectious Diseases, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA",Gayathri Krishnan
10.1093/ofid/ofac609,Power M,Margaret,Power,Histoplasmosis,36447609,"Department of Obstetrics and Gynecology, Mountain Area Health Education Center, Asheville, North Carolina, USA.",Unparsed,"119 Hendersonville Rd, Asheville, NC 28803, USA",Margaret Power
10.1093/ofid/ofac609,Bariola JR,J Ryan,Bariola,Histoplasmosis,36447609,"Division of Infectious Diseases, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, USA.",University of Pittsburgh School of Medicine,"Falk Medical Building, 3601 Fifth Ave, Suite 3A, Pittsburgh, PA 15213, USA",J Ryan Bariola
10.1093/ofid/ofac609,Dare R,Ryan,Dare,Histoplasmosis,36447609,"Division of Infectious Diseases, University of Arkansas for Medical Sciences, Little Rock, Arkansas, USA.",University of Arkansas for Medical Sciences,"4110 Outpatient Circle Outpatient Center Second Floor, Suite 2P, Little Rock, AR 72205, USA",Ryan Dare
10.1128/msphere.00370-23,Joehnk B,Bastian,Joehnk,Histoplasma,37819140,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA",Bastian Joehnk
10.1128/msphere.00370-23,Ali N,Nebat,Ali,Histoplasma,37819140,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA",Nebat Ali
10.1128/msphere.00370-23,Voorhies M,Mark,Voorhies,Histoplasma,37819140,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA",Mark Voorhies
10.1128/msphere.00370-23,Walcott K,Keith,Walcott,Histoplasma,37819140,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA",Keith Walcott
10.1128/msphere.00370-23,Sil A,Anita,Sil,Histoplasma,37819140,"Chan Zuckerberg Biohub-San Francisco, San Francisco, California, USA.",Unparsed,"499 Illinois St, San Francisco, CA 94158, USA",Anita Sil
10.1128/mbio.03773-21,Ray SC,Stephanie C.,Ray,Histoplasma,35404120,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA",Stephanie C. Ray
10.1128/mbio.03773-21,Rappleye CA,Chad A.,Rappleye,Histoplasma,35404120,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA",Chad A. Rappleye
10.1128/mSphere.00742-20,Jones GS,Grant S.,Jones,Histoplasma,32848006,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, University of North Carolina at Chapel Hill, 116 Manning Dr, Chapel Hill, NC 27599, USA",Grant S. Jones
10.1128/mSphere.00742-20,Sepúlveda VE,Victoria E.,Sepúlveda,Histoplasma,32848006,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, University of North Carolina at Chapel Hill, 116 Manning Dr, Chapel Hill, NC 27599, USA",Victoria E. Sepúlveda
10.1128/mSphere.00742-20,Goldman WE,William E.,Goldman,Histoplasma,32848006,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA goldman@med.unc.edu.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, University of North Carolina at Chapel Hill, 116 Manning Dr, Chapel Hill, NC 27599, USA",William E. Goldman
10.1128/mbio.02574-21,Voorhies M,Mark,Voorhies,Histoplasma,35089059,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA",Mark Voorhies
10.1128/mbio.02574-21,Cohen S,Shirli,Cohen,Histoplasma,35089059,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA",Shirli Cohen
10.1128/mbio.02574-21,Shea TP,Terrance P.,Shea,Histoplasma,35089059,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",Terrance P. Shea
10.1128/mbio.02574-21,Petrus S,Semar,Petrus,Histoplasma,35089059,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA",Semar Petrus
10.1128/mbio.02574-21,Muñoz JF,José F.,Muñoz,Histoplasma,35089059,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",José F. Muñoz
10.1128/mbio.02574-21,Poplawski S,Shane,Poplawski,Histoplasma,35089059,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA",Shane Poplawski
10.1128/mbio.02574-21,Goldman WE,William E.,Goldman,Histoplasma,35089059,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, University of North Carolina at Chapel Hill, 116 Manning Dr, Chapel Hill, NC 27599, USA",William E. Goldman
10.1128/mbio.02574-21,Michael TP,Todd P.,Michael,Histoplasma,35089059,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA",Todd P. Michael
10.1128/mbio.02574-21,Cuomo CA,Christina A.,Cuomo,Histoplasma,35089059,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA",Christina A. Cuomo
10.1128/mbio.02574-21,Sil A,Anita,Sil,Histoplasma,35089059,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA",Anita Sil
10.1128/mbio.02574-21,Beyhan S,Sinem,Beyhan,Histoplasma,35089059,"Department of Biology, San Diego State University, San Diego, California, USA.",San Diego State University,"5500 Campanile Dr, San Diego, CA 92182, USA",Sinem Beyhan
10.1177/1098612X19846987,Moriello KA,Karen A,Moriello,Microsporum,31070544,"School of Veterinary Medicine, University of Wisconsin-Madison, Madison, WI, USA.",University of Wisconsin-Madison,"Veterinary Medicine Bldg, 2015 Linden Dr, Madison, WI 53706, USA",Karen A Moriello
10.1177/1098612X19846987,Stuntebeck R,Rebecca,Stuntebeck,Microsporum,31070544,"Dane County Humane Society, Madison, WI, USA.",Unparsed,"5132 Voges Rd, Madison, WI 53718, USA",Rebecca Stuntebeck
10.3389/fcimb.2020.545913,Parrish N,Nicole,Parrish,Microsporum,33178620,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA",Nicole Parrish
10.3389/fcimb.2020.545913,Fisher SL,Stefanie L.,Fisher,Microsporum,33178620,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA",Stefanie L. Fisher
10.3389/fcimb.2020.545913,Gartling A,Ashlea,Gartling,Microsporum,33178620,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA",Ashlea Gartling
10.3389/fcimb.2020.545913,Craig D,David,Craig,Microsporum,33178620,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA",David Craig
10.3389/fcimb.2020.545913,Boire N,Nicholas,Boire,Microsporum,33178620,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA",Nicholas Boire
10.3389/fcimb.2020.545913,Khuvis J,Joshua,Khuvis,Microsporum,33178620,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA",Joshua Khuvis
10.3389/fcimb.2020.545913,Riedel S,Stefan,Riedel,Microsporum,33178620,"Beth Israel Deaconess Medical Center, Boston, MA, United States.",Unparsed,"1 Deaconess Rd, Boston, MA 02215, USA",Stefan Riedel
10.3389/fcimb.2020.545913,Zhang S,Sean,Zhang,Microsporum,33178620,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA",Sean Zhang
10.7759/cureus.21210,Cohen PR,Philip R,Cohen,Epidermophyton,35174019,"Dermatology, University of California, Davis Medical Center, Sacramento, USA.",University of California,"3301 C St #1300, Sacramento, CA 95816, USA",Philip R Cohen
10.7759/cureus.21210,Crowley CS,Christopher S,Crowley,Epidermophyton,35174019,"Dermatology, San Diego Family Dermatology, National City, USA.",Unparsed,"655 Euclid Ave Suite 304, National City, CA 91950, USA",Christopher S Crowley
10.7759/cureus.21210,Erickson CP,Christof P,Erickson,Epidermophyton,35174019,"Dermatology, Compass Dermatopathology, San Diego, USA.",Unparsed,"6605 Nancy Ridge Dr #200, San Diego, CA 92121, USA",Christof P Erickson
10.7759/cureus.21210,Calame A,Antoanella,Calame,Epidermophyton,35174019,"Dermatology, Scripps Memorial Hospital, La Jolla, USA.",Unparsed,"10820 N Torrey Pines Rd, La Jolla, CA 92037, USA",Antoanella Calame
10.1007/s11046-021-00567-9,Liu J,Jia,Liu,Epidermophyton,34164772,"Department of Medical Mycology, Institute of Dermatology, Chinese Academy of Medical Sciences and Peking Union Medical College, Nanjing, 210042, Jiangsu, China.",Institute of Dermatology,"2121 East Coast Hwy #110, Corona Del Mar, CA 92625, USA",Jia Liu
10.1016/j.funbio.2021.12.002,Zeller KA,Kurt A.,Zeller,Fusarium,35183341,"USDA-APHIS-PPQ S&T, BARC-East, Bldg. 580 Powder Mill Road, Laurel, MD, 20708, USA; Department of Plant Pathology, Throckmorton Plant Sciences Center, Kansas State University, 66506-5502, Manhattan, Kansas, USA.",Kansas State University,"4024 Throckmorton PSC, 1712 Claflin Road, Manhattan, KS 66506, USA",Kurt A. Zeller
10.1016/j.funbio.2021.12.002,Leslie JF,John F.,Leslie,Fusarium,35183341,"Department of Plant Pathology, Throckmorton Plant Sciences Center, Kansas State University, 66506-5502, Manhattan, Kansas, USA. Electronic address: jfl@ksu.edu.",Kansas State University,"4024 Throckmorton PSC, 1712 Claflin Road, Manhattan, KS 66506, USA",John F. Leslie
10.1094/PDIS-06-20-1376-RE,Mueller B,Brian,Mueller,Fusarium,33487016,"Department of Plant Pathology, University of Wisconsin-Madison, Madison, WI 53706.",University of Wisconsin-Madison,"Russell Laboratories, 1630 Linden Dr Room 240, Madison, WI 53706, USA",Brian Mueller
10.1094/PDIS-06-20-1376-RE,Groves CL,Carol L.,Groves,Fusarium,33487016,"Department of Plant Pathology, University of Wisconsin-Madison, Madison, WI 53706.",University of Wisconsin-Madison,"Russell Laboratories, 1630 Linden Dr Room 240, Madison, WI 53706, USA",Carol L. Groves
10.1094/PDIS-06-20-1376-RE,Smith DL,Damon L.,Smith,Fusarium,33487016,"Department of Plant Pathology, University of Wisconsin-Madison, Madison, WI 53706.",University of Wisconsin-Madison,"Russell Laboratories, 1630 Linden Dr Room 240, Madison, WI 53706, USA",Damon L. Smith
10.1094/PDIS-09-21-2105-SR,Torres-Cruz TJ,Terry J.,Torres-Cruz,Fusarium,34879732,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"211 Buckhout Lab, University Park, PA 16802, USA",Terry J. Torres-Cruz
10.1094/PDIS-09-21-2105-SR,Estrada-Rodríguez TL,Tania L.,Estrada-Rodríguez,Fusarium,34879732,"Department Natural Resources and Science, Humboldt State University, Arcata, CA 95521, U.S.A.",Humboldt State University,"1 Harpst St., Arcata, CA 95521, USA",Tania L. Estrada-Rodríguez
10.1094/PDIS-09-21-2105-SR,Wallace EC,Emma C.,Wallace,Fusarium,34879732,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"211 Buckhout Lab, University Park, PA 16802, USA",Emma C. Wallace
10.1094/PDIS-09-21-2105-SR,McGee CT,Chyanna T.,McGee,Fusarium,34879732,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"211 Buckhout Lab, University Park, PA 16802, USA",Chyanna T. McGee
10.1094/PDIS-09-21-2105-SR,Kang S,Seogchan,Kang,Fusarium,34879732,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"211 Buckhout Lab, University Park, PA 16802, USA",Seogchan Kang
10.1094/PDIS-09-21-2105-SR,Geiser DM,David M.,Geiser,Fusarium,34879732,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"211 Buckhout Lab, University Park, PA 16802, USA",David M. Geiser
10.3389/fvets.2021.633695,Jaffey JA,Jared A.,Jaffey,Conidiobolus,33614770,"Department of Specialty Medicine, Midwestern University College of Veterinary Medicine, Glendale, AZ, United States.",Midwestern University College of Veterinary Medicine,"5715 W Utopia Rd, Glendale, AZ 85308, USA",Jared A. Jaffey
10.3389/fvets.2021.633695,Hostnik ET,Eric T.,Hostnik,Conidiobolus,33614770,"Department of Veterinary Clinical Sciences, Veterinary Medical Center, Ohio State University, Columbus, OH, United States.",Ohio State University,"Veterinary Hospital, 601 Vernon L Tharp St, Columbus, OH 43210, USA",Eric T. Hostnik
10.3389/fvets.2021.633695,Hoffman AR,Aline Rodrigues,Hoffman,Conidiobolus,33614770,"Department of Veterinary Pathobiology, College of Veterinary Medicine & Biomedical Sciences, Texas A&M University, College Station, TX, United States.",Texas A&M University,"Texas A&M University, Veterinary Medical Sciences Building, 400 Raymond Stotzer Pkwy #4467, College Station, TX 77843, USA",Aline Rodrigues Hoffman
10.3389/fvets.2021.633695,Jay M,Maureen,Jay,Conidiobolus,33614770,"Department of Surgery, Animal Medical & Surgical Center, Scottsdale, AZ, United States.",Unparsed,"17477 N 82nd St, Scottsdale, AZ 85255, USA",Maureen Jay
10.3389/fvets.2021.633695,Ferguson SH,Sylvia H.,Ferguson,Conidiobolus,33614770,"Department of Pathology and Population Medicine, Midwestern University College of Veterinary Medicine, Glendale, AZ, United States.",Midwestern University College of Veterinary Medicine,"5725 W Utopia Rd, Glendale, AZ 85308, USA",Sylvia H. Ferguson
10.3389/fvets.2021.633695,Wiederhold NP,Nathan P.,Wiederhold,Conidiobolus,33614770,"Fungus Testing Laboratory, Department of Pathology and Laboratory Medicine, University of Texas Health Science Center, San Antonio, TX, United States.",University of Texas Health Science Center,"7703 Floyd Curl Dr, San Antonio, TX 78229, USA",Nathan P. Wiederhold
10.3389/fvets.2021.799641,Rasche BL,Brittany L.,Rasche,Conidiobolus,34988143,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"CVM Terry Center, 1052 William Moore Dr, Raleigh, NC 27606, USA",Brittany L. Rasche
10.3389/fvets.2021.799641,Tucker SM,Samuel M.,Tucker,Conidiobolus,34988143,"Department of Clinical Sciences, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"1060 William Moore Dr, Raleigh, NC 27607, USA",Samuel M. Tucker
10.3389/fvets.2021.799641,Linder K,Keith,Linder,Conidiobolus,34988143,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"CVM Terry Center, 1052 William Moore Dr, Raleigh, NC 27606, USA",Keith Linder
10.3389/fvets.2021.799641,Harrison TM,Tara M.,Harrison,Conidiobolus,34988143,"Department of Clinical Sciences, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"1060 William Moore Dr, Raleigh, NC 27607, USA",Tara M. Harrison
10.3389/fvets.2021.799641,Negrão Watanabe TT,Tatiane Terumi,Negrão Watanabe,Conidiobolus,34988143,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"CVM Terry Center, 1052 William Moore Dr, Raleigh, NC 27606, USA",Tatiane Terumi Negrão Watanabe
10.1128/mbio.03272-21,Casadevall A,Arturo,Casadevall,Paracoccidioides,35012355,"Department of Molecular Microbiology and Immunology, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, USA.",Johns Hopkins Bloomberg School of Public Health,"615 N Wolfe St, Baltimore, MD 21205, USA",Arturo Casadevall
10.1097/DAD.0000000000002601,Brown M,Madeline,Brown,Coccidioides,38055960,"University of Maryland School of Medicine, Baltimore, MD.",University of Maryland School of Medicine,"737 W Lombard St, Baltimore, MD 21201, USA",Madeline Brown
10.1097/DAD.0000000000002601,Zhou AE,Albert E.,Zhou,Coccidioides,38055960,"Department of Dermatology, UConn Health, Farmington, CT.",Unparsed,"21 South Rd, Farmington, CT 06032, USA",Albert E. Zhou
10.1097/DAD.0000000000002601,Jaffe DF,David F.,Jaffe,Coccidioides,38055960,"Tideway Dermatology, Affiliate of Anne Arundel Dermatology, Bel Air, MD; and.",Unparsed,"615 W MacPhail Rd, Bel Air, MD 21014, USA",David F. Jaffe
10.1097/DAD.0000000000002601,Pfau RG,Richard G.,Pfau,Coccidioides,38055960,"Dermatopathology Department of Anne Arundel Dermatology, Glen Burnie, MD.",Unparsed,"810 Landmark Dr, Glen Burnie, MD 21061, USA",Richard G. Pfau
10.1172/jci.insight.159491,Hsu AP,Amy P.,Hsu,Coccidioides,36166305,"Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, Maryland, USA.",University of Maryland,"1109 Microbiology Building, 4062 Campus Dr, College Park, MD 20742, USA",Amy P. Hsu
10.1172/jci.insight.159491,Korzeniowska A,Agnieszka,Korzeniowska,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Agnieszka Korzeniowska
10.1172/jci.insight.159491,Aguilar CC,Cynthia C.,Aguilar,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Cynthia C. Aguilar
10.1172/jci.insight.159491,Gu J,Jingwen,Gu,Coccidioides,36166305,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA",Jingwen Gu
10.1172/jci.insight.159491,Karlins E,Eric,Karlins,Coccidioides,36166305,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA",Eric Karlins
10.1172/jci.insight.159491,Oler AJ,Andrew J.,Oler,Coccidioides,36166305,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA",Andrew J. Oler
10.1172/jci.insight.159491,Chen G,Gang,Chen,Coccidioides,36166305,"Marsico Lung Institute and Cystic Fibrosis Research Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"7009, Marsico Hall, 125 Mason Farm Rd, Chapel Hill, NC 27599, USA",Gang Chen
10.1172/jci.insight.159491,Reynoso GV,Glennys V.,Reynoso,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Glennys V. Reynoso
10.1172/jci.insight.159491,Davis J,Joie,Davis,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Joie Davis
10.1172/jci.insight.159491,Chaput A,Alexandria,Chaput,Coccidioides,36166305,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA",Alexandria Chaput
10.1172/jci.insight.159491,Peng T,Tao,Peng,Coccidioides,36166305,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA",Tao Peng
10.1172/jci.insight.159491,Lack JB,Justin B.,Lack,Coccidioides,36166305,"Advanced Biomedical Computational Science, Frederick National Laboratory for Cancer Research, Leidos Biomedical Research, Inc., Frederick, Maryland, USA.",Frederick National Laboratory for Cancer Research,"5705 Industry Ln, Frederick, MD 21704, USA",Justin B. Lack
10.1172/jci.insight.159491,Bays DJ,Derek J.,Bays,Coccidioides,36166305,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA",Derek J. Bays
10.1172/jci.insight.159491,Stewart ER,Ethan R.,Stewart,Coccidioides,36166305,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA",Ethan R. Stewart
10.1172/jci.insight.159491,Waldman SE,Sarah E.,Waldman,Coccidioides,36166305,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA",Sarah E. Waldman
10.1172/jci.insight.159491,Powell DA,Daniel A.,Powell,Coccidioides,36166305,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA",Daniel A. Powell
10.1172/jci.insight.159491,Donovan FM,Fariba M.,Donovan,Coccidioides,36166305,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA",Fariba M. Donovan
10.1172/jci.insight.159491,Desai JV,Jigar V.,Desai,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Jigar V. Desai
10.1172/jci.insight.159491,Pouladi N,Nima,Pouladi,Coccidioides,36166305,"The Center for Applied Genetics and Genomic Medicine, Department of Medicine, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1657 E Helen St, Tucson, AZ 85721, USA",Nima Pouladi
10.1172/jci.insight.159491,Long Priel DA,Debra A.,Long Priel,Coccidioides,36166305,"Neutrophil Monitoring Laboratory, Applied/Developmental Research Directorate, Leidos Biomedical Research, Inc, Frederick National Laboratory for Cancer Research, Frederick, Maryland, USA.",Neutrophil Monitoring Laboratory,"221 S Figueroa St #510, Los Angeles, CA 90012, USA",Debra A. Long Priel
10.1172/jci.insight.159491,Rosenzweig SD,Sergio D.,Rosenzweig,Coccidioides,36166305,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA",Sergio D. Rosenzweig
10.1172/jci.insight.159491,Niemela JE,Julie E.,Niemela,Coccidioides,36166305,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA",Julie E. Niemela
10.1172/jci.insight.159491,Stoddard J,Jennifer,Stoddard,Coccidioides,36166305,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA",Jennifer Stoddard
10.1172/jci.insight.159491,Freeman AF,Alexandra F.,Freeman,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Alexandra F. Freeman
10.1172/jci.insight.159491,Zerbe CS,Christa S.,Zerbe,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Christa S. Zerbe
10.1172/jci.insight.159491,Kuhns DB,Douglas B.,Kuhns,Coccidioides,36166305,"Neutrophil Monitoring Laboratory, Applied/Developmental Research Directorate, Leidos Biomedical Research, Inc, Frederick National Laboratory for Cancer Research, Frederick, Maryland, USA.",Neutrophil Monitoring Laboratory,"221 S Figueroa St #510, Los Angeles, CA 90012, USA",Douglas B. Kuhns
