keyword,pubmed_id,doi,author_name,affiliation,institute,address
Schizosaccharomyces,36515990,10.1083/jcb.202204039,Aebersold R,"Institute of Molecular Systems Biology, Department of Biology, ETH Zürich, Zürich, Switzerland.",Institute of Molecular Systems Biology,"Otto-Stern-Weg 3, 8049 Zürich, Switzerland"
Schizosaccharomyces,36515990,10.1083/jcb.202204039,Jaspersen SL,"Department of Molecular and Integrative Physiology, University of Kansas Medical Center, Kansas City, KS.",University of Kansas Medical Center,"Kansas City, KS 66103, USA"
Schizosaccharomyces,36515990,10.1083/jcb.202204039,Matos J,"Max Perutz Labs, University of Vienna, Vienna, Austria.",University of Vienna,"Dr.-Bohr-Gasse 9, 1030 Wien, Austria"
Schizosaccharomyces,36515990,10.1083/jcb.202204039,Ünal E,"Department of Molecular and Cell Biology, University of California, Berkeley, CA.",University of California,"Weill Hall, #3200, Berkeley, CA 94720, USA"
Hanseniaspora,31879864,10.1007/s10886-019-01139-4,Bueno E,"Department of Entomology, Cornell University, Ithaca, NY, 14853, USA.",Cornell University,"Comstock Hall, 2126, 129 Garden Ave, Ithaca, NY 14850, USA"
Hanseniaspora,31879864,10.1007/s10886-019-01139-4,Martin KR,"School of Integrative Plant Science, Cornell University, Ithaca, NY, 14853, USA.",Cornell University,"Emerson Hall, 331, 236 Mann Dr, Ithaca, NY 14850, USA"
Hanseniaspora,31879864,10.1007/s10886-019-01139-4,Raguso RA,"Department of Neurobiology and Behavior, Cornell University, Ithaca, NY, 14853, USA.",Cornell University,"W361 Mudd Hall, 215 Tower Rd, Ithaca, NY 14853, USA"
Hanseniaspora,31879864,10.1007/s10886-019-01139-4,Mcmullen JG,"Department of Entomology, Cornell University, Ithaca, NY, 14853, USA.",Cornell University,"Comstock Hall, 2126, 129 Garden Ave, Ithaca, NY 14850, USA"
Hanseniaspora,31879864,10.1007/s10886-019-01139-4,Hesler SP,"Department of Entomology, Cornell University, Geneva, NY, 14456, USA.",Cornell University,"Ithaca, NY 14850, USA"
Hanseniaspora,31879864,10.1007/s10886-019-01139-4,Loeb GM,"Department of Entomology, Cornell University, Geneva, NY, 14456, USA.",Cornell University,"Ithaca, NY 14850, USA"
Hanseniaspora,31879864,10.1007/s10886-019-01139-4,Douglas AE,"Department of Molecular Biology and Genetics, Cornell University, Ithaca, NY, 14853, USA. aes326@cornell.edu.",Cornell University,"Ithaca, NY 14850, USA"
Hanseniaspora,33051361,10.1242/jeb.227843,McMullen JG,"Department of Entomology, Cornell University, Ithaca, NY 14853, USA.",Cornell University,"Comstock Hall, 2126, 129 Garden Ave, Ithaca, NY 14850, USA"
Hanseniaspora,33051361,10.1242/jeb.227843,Peters-Schulze G,"Department of Entomology, Cornell University, Ithaca, NY 14853, USA.",Cornell University,"Comstock Hall, 2126, 129 Garden Ave, Ithaca, NY 14850, USA"
Hanseniaspora,33051361,10.1242/jeb.227843,Cai J,"Department of Veterinary and Biomedical Sciences, The Pennsylvania State University, University Park, PA 16802, USA.",The Pennsylvania State University,"107D Animal Veterinary and Biomedical Sciences Building, Shortlidge Rd, State College, PA 16803, USA"
Hanseniaspora,33051361,10.1242/jeb.227843,Patterson AD,"Department of Veterinary and Biomedical Sciences, The Pennsylvania State University, University Park, PA 16802, USA.",The Pennsylvania State University,"107D Animal Veterinary and Biomedical Sciences Building, Shortlidge Rd, State College, PA 16803, USA"
Hanseniaspora,33051361,10.1242/jeb.227843,Douglas AE,"Department of Molecular Biology and Genetics, Cornell University, Ithaca, NY 14853, USA.",Cornell University,"107, Biotechnology Bldg, 526 Campus Rd, Ithaca, NY 14853, USA"
Hanseniaspora,32336379,10.1016/j.fm.2020.103460,Yan G,"Centre for Viticulture and Enology, College of Food Science and Nutritional Engineering, China Agricultural University, Beijing, China.",China Agricultural University,"2934+RXP, Haidian District, Beijing, China, 100107"
Hanseniaspora,32336379,10.1016/j.fm.2020.103460,Zhang B,"Centre for Viticulture and Enology, College of Food Science and Nutritional Engineering, China Agricultural University, Beijing, China.",China Agricultural University,"2934+RXP, Haidian District, Beijing, China, 100107"
Hanseniaspora,32336379,10.1016/j.fm.2020.103460,Joseph L,"Department of Viticulture and Enology, University of California, Davis, CA, United States.",University of California,"595 Hilgard Ln, Davis, CA 95616, USA"
Hanseniaspora,32336379,10.1016/j.fm.2020.103460,Waterhouse AL,"Department of Viticulture and Enology, University of California, Davis, CA, United States. Electronic address: alwaterhouse@ucdavis.edu.",University of California,"595 Hilgard Ln, Davis, CA 95616, USA"
Hanseniaspora,30917111,10.1371/journal.pone.0211378,Hall ME,"Section of Plant Pathology and Plant-Microbe Biology, School of Integrative Plant Science, Cornell University, NYS Agricultural Experiment Station, Geneva, New York, United States of America.",Cornell University,"236 Tower Rd, Ithaca, NY 14853, USA"
Hanseniaspora,30917111,10.1371/journal.pone.0211378,O'Bryon I,"Thomas H. Gosnell School of Life Sciences, Rochester Institute of Technology, Rochester, New York, United States of America.",Rochester Institute of Technology,"1102 Gosnell Hall 84, Rochester, NY 14623, USA"
Hanseniaspora,30917111,10.1371/journal.pone.0211378,Wilcox WF,"Section of Plant Pathology and Plant-Microbe Biology, School of Integrative Plant Science, Cornell University, NYS Agricultural Experiment Station, Geneva, New York, United States of America.",Cornell University,"236 Tower Rd, Ithaca, NY 14853, USA"
Hanseniaspora,30917111,10.1371/journal.pone.0211378,Osier MV,"Thomas H. Gosnell School of Life Sciences, Rochester Institute of Technology, Rochester, New York, United States of America.",Rochester Institute of Technology,"1102 Gosnell Hall 84, Rochester, NY 14623, USA"
Hanseniaspora,30917111,10.1371/journal.pone.0211378,Cadle-Davidson L,"United States Department of Agriculture-Agricultural Research Service, Grape Genetics Research Unit, Geneva, New York, United States of America.",Unparsed,"21 Crabapple Dr, Geneva, NY 14456, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Robinson K,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Xiao Y,"Institute of Quality and Standards for Agro-products, Zhejiang Academy of Agricultural Sciences, Hangzhou, China.",Institute of Quality and Standards for Agro-products,"China, Zhe Jiang Sheng, Hang Zhou Shi, Xia Cheng Qu, 德胜快速路出口854V+V8Q 邮政编码: 310004"
Trichosporon,32358003,10.1128/AEM.00304-20,Johnson TJ,"Department of Veterinary and Biomedical Sciences, University of Minnesota, St. Paul, Minnesota, USA.",University of Minnesota,"1971 Commonwealth Ave, Falcon Heights, MN 55108, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Chen B,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Yang Q,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Lyu W,"Institute of Quality and Standards for Agro-products, Zhejiang Academy of Agricultural Sciences, Hangzhou, China.",Institute of Quality and Standards for Agro-products,"China, Zhe Jiang Sheng, Hang Zhou Shi, Xia Cheng Qu, 德胜快速路出口854V+V8Q 邮政编码: 310004"
Trichosporon,32358003,10.1128/AEM.00304-20,Wang J,"Institute of Animal Husbandry and Veterinary Medicine, Beijing Academy of Agricultural and Forestry Sciences, Beijing, China.",Institute of Animal Husbandry and Veterinary Medicine,"Q6FC+3VM, Chang Han Lu, Fang Shan Qu, Bei Jing Shi, China, 102445"
Trichosporon,32358003,10.1128/AEM.00304-20,Fansler N,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Becker S,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Liu J,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,32358003,10.1128/AEM.00304-20,Yang H,"Institute of Quality and Standards for Agro-products, Zhejiang Academy of Agricultural Sciences, Hangzhou, China.",Institute of Quality and Standards for Agro-products,"China, Zhe Jiang Sheng, Hang Zhou Shi, Xia Cheng Qu, 德胜快速路出口854V+V8Q 邮政编码: 310004"
Trichosporon,32358003,10.1128/AEM.00304-20,Zhang G,"Department of Animal and Food Sciences, Oklahoma State University, Stillwater, Oklahoma, USA zguolon@okstate.edu.",Oklahoma State University,"OSU Cross Country Course, 310 N Monroe St #74078, Stillwater, OK 74075, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Turnbull IR,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Mazer MB,"Department of Pediatrics, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Hoofnagle MH,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Kirby JP,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Leonard JM,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Mejia-Chew C,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Spec A,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Blood J,"Department of Anesthesiology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Miles SM,"Department of Anesthesiology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Ransom EM,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Potter RF,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Gaut JP,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Remy KE,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,10.1093/ofid/ofab256,Hotchkiss RS,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Hong G,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of. Electronic address: gina.hong@pennmedicine.upenn.edu.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Daniel SG,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Lee JJ,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Bittinger K,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Glaser L,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, United States.",University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Mattei LM,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Dorgan DJ,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Hadjiliadis D,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Kawut SM,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,10.1016/j.jcf.2023.02.003,Collman RG,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Rhodotorula,31167944,10.1128/mSphere.00166-19,Yockey J,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,10.1128/mSphere.00166-19,Andres L,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,10.1128/mSphere.00166-19,Carson M,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,10.1128/mSphere.00166-19,Ory JJ,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,10.1128/mSphere.00166-19,Reese AJ,"St. Louis College of Pharmacy, St. Louis, Missouri, USA amy.reese@stlcop.edu.",St. Louis College of Pharmacy,"2, Pharmacy Place, St. Louis, MO 63110, USA"
Rhodotorula,34902017,10.1093/femsyr/foab066,Schultz JC,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,10.1093/femsyr/foab066,Cao M,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,10.1093/femsyr/foab066,Mejia A,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,10.1093/femsyr/foab066,Zhao H,"Departments of Chemistry, Biochemistry, and Bioengineering, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"600 S Mathews Ave, Urbana, IL 61801, USA"
Geotrichum,36587027,10.1038/s41598-022-25303-1,Morin MA,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. manon.morin@ymail.com.",University of California San Diego,"9500 Gilman Dr, La Jolla, CA 92093, USA"
Geotrichum,36587027,10.1038/s41598-022-25303-1,Morrison AJ,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA"
Geotrichum,36587027,10.1038/s41598-022-25303-1,Harms MJ,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA"
Geotrichum,36587027,10.1038/s41598-022-25303-1,Dutton RJ,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. rjdutton@ucsd.edu.",University of California San Diego,"9301 S Scholars Dr, La Jolla, CA 92093, USA"
Geotrichum,36302729,10.1094/PDIS-04-22-0916-PDN,Willbur JF,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; willbur1@msu.edu.",Michigan State University,"East Lansing, MI, USA"
Geotrichum,36302729,10.1094/PDIS-04-22-0916-PDN,Schlachter EM,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; schlach8@msu.edu.",Michigan State University,"East Lansing, MI, USA"
Geotrichum,36302729,10.1094/PDIS-04-22-0916-PDN,Satoh-Cruz M,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; satom@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA"
Geotrichum,36302729,10.1094/PDIS-04-22-0916-PDN,Ruth S,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; ruthsara@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA"
Geotrichum,36302729,10.1094/PDIS-04-22-0916-PDN,Burek C,"University of Washington, 7284, Seattle, Washington, United States; cburek@yahoo.com.",University of Washington,"18115 Campus Way NE, Bothell, WA 98011, USA"
Geotrichum,36302729,10.1094/PDIS-04-22-0916-PDN,Byrne J,"Michigan State University, Plant, Soil, and Microbial Sciences, 114 CIPS, Diagnostic Services, East Lansing, Michigan, United States, 48824-6469; byrnejm@msu.edu.",Michigan State University,"East Lansing, MI, USA"
Pneumocystis,31077616,10.1111/ctr.13587,Fishman JA,"Medicine, Transplant Infectious Diseases and Transplant Center, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts.",Massachusetts General Hospital and Harvard Medical School,"165 Cambridge St Ste 301, Boston, MA 02114, USA"
Pneumocystis,31077616,10.1111/ctr.13587,Gans H,"Medicine, Pediatric Infectious Diseases Program for Immunocompromised Hosts, Stanford University, Stanford, California.",Stanford University,"730 Welch Rd, Palo Alto, CA 94304, USA"
Pneumocystis,37367538,10.3390/jof9060602,Pungan D,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
Pneumocystis,37367538,10.3390/jof9060602,Fan J,"Department of Biochemistry, Center for Cellular & Molecular Diagnostics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"New Orleans, LA 70118, USA"
Pneumocystis,37367538,10.3390/jof9060602,Dai G,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
Pneumocystis,37367538,10.3390/jof9060602,Khatun MS,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
Pneumocystis,37367538,10.3390/jof9060602,Dietrich ML,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,37367538,10.3390/jof9060602,Zwezdaryk KJ,"Department of Microbiology and Immunology, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,37367538,10.3390/jof9060602,Robinson JE,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,37367538,10.3390/jof9060602,Landry SJ,"Department of Biochemistry and Molecular Biology, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"New Orleans, LA 70118, USA"
Pneumocystis,37367538,10.3390/jof9060602,Kolls JK,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,36012788,10.3390/jof8080799,Babb-Biernacki SJ,"Museum of Natural Science and Department of Biological Sciences, Louisiana State University, Baton Rouge, LA 70803, USA.",Louisiana State University,"Murphy J. Foster Hall, 119 Dalrymple Dr, Baton Rouge, LA 70802, USA"
Pneumocystis,36012788,10.3390/jof8080799,Esselstyn JA,"Museum of Natural Science and Department of Biological Sciences, Louisiana State University, Baton Rouge, LA 70803, USA.",Louisiana State University,"Murphy J. Foster Hall, 119 Dalrymple Dr, Baton Rouge, LA 70802, USA"
Pneumocystis,36012788,10.3390/jof8080799,Doyle VP,"Department of Plant Pathology and Crop Physiology, Louisiana State University AgCenter, Baton Rouge, LA 70809, USA.",Louisiana State University AgCenter,"Baton Rouge, LA 70808, USA"
Pneumocystis,31484742,10.1128/mSphere.00488-19,Eddens T,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,10.1128/mSphere.00488-19,Elsegeiny W,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,10.1128/mSphere.00488-19,Ricks D,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,10.1128/mSphere.00488-19,Goodwin M,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,10.1128/mSphere.00488-19,Horne WT,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,10.1128/mSphere.00488-19,Zheng M,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA"
Pneumocystis,31484742,10.1128/mSphere.00488-19,Kolls JK,"Center for Translational Research in Infection and Inflammation, Tulane School of Medicine, New Orleans, Louisiana, USA jkolls1@tulane.edu.",Tulane School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
Pneumocystis,35205890,10.3390/jof8020136,Miller RF,"Clinical Research Department, Faculty of Infectious and Tropical Diseases, London School of Hygiene and Tropical Medicine, London WC1E 7HT, UK.",London School of Hygiene and Tropical Medicine,"15-17 Tavistock Pl, London WC1H 9SH, UK"
Pneumocystis,35205890,10.3390/jof8020136,Daly KR,"Division of Infectious Diseases, University of Cincinnati, Cincinnati, OH 45236, USA.",University of Cincinnati,"231 Albert Sabin Way, Cincinnati, OH 45229, USA"
Pneumocystis,35205890,10.3390/jof8020136,Walzer PD,"Division of Infectious Diseases, University of Cincinnati, Cincinnati, OH 45236, USA.",University of Cincinnati,"231 Albert Sabin Way, Cincinnati, OH 45229, USA"
Pneumocystis,35205890,10.3390/jof8020136,Ulloa AV,"Instituto de Ciencias Biomédicas (ICBM), Facultad de Medicina Universidad de Chile, Santiago 8380453, Chile.",Facultad de Medicina Universidad de Chile,"Av. Independencia 1027, 8380453 Independencia, Región Metropolitana, Chile"
Pneumocystis,35205890,10.3390/jof8020136,Ponce CA,"Instituto de Ciencias Biomédicas (ICBM), Facultad de Medicina Universidad de Chile, Santiago 8380453, Chile.",Facultad de Medicina Universidad de Chile,"Av. Independencia 1027, 8380453 Independencia, Región Metropolitana, Chile"
Pneumocystis,35205890,10.3390/jof8020136,Vargas SL,"Instituto de Ciencias Biomédicas (ICBM), Facultad de Medicina Universidad de Chile, Santiago 8380453, Chile.",Facultad de Medicina Universidad de Chile,"Av. Independencia 1027, 8380453 Independencia, Región Metropolitana, Chile"
Blastomyces,36179671,10.1016/j.cell.2022.09.015,Dohlman AB,"Department of Biomedical Engineering, Center for Genomics and Computational Biology, Duke Microbiome Center, Duke University, Durham, NC 27708, USA. Electronic address: anders.dohlman@duke.edu.",Duke University,"Durham, NC 27708, USA"
Blastomyces,36179671,10.1016/j.cell.2022.09.015,Klug J,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Blastomyces,36179671,10.1016/j.cell.2022.09.015,Mesko M,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Blastomyces,36179671,10.1016/j.cell.2022.09.015,Gao IH,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Blastomyces,36179671,10.1016/j.cell.2022.09.015,Lipkin SM,"Joan and Sanford I. Weill Department of Medicine, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"Ithaca, NY 14850, USA"
