keyword,pubmed_id,doi,author_name,given_name,family_name,affiliation,institute,address
Coccidioides,36166305,10.1172/jci.insight.159491,Stewart ER,Michail S.,Lionakis,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Stewart ER,Steven M.,Holland,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Amy P.,Hsu,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Agnieszka,Korzeniowska,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Cynthia C.,Aguilar,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Jingwen,Gu,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Eric,Karlins,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Andrew J.,Oler,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Gang,Chen,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Glennys V.,Reynoso,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Joie,Davis,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Alexandria,Chaput,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Tao,Peng,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Ling,Sun,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Justin B.,Lack,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Derek J.,Bays,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Ethan R.,Stewart,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Sarah E.,Waldman,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Daniel A.,Powell,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Fariba M.,Donovan,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Jigar V.,Desai,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Nima,Pouladi,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Debra A.,Long Priel,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Daisuke,Yamanaka,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Sergio D.,Rosenzweig,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Julie E.,Niemela,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Jennifer,Stoddard,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Alexandra F.,Freeman,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Christa S.,Zerbe,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Douglas B.,Kuhns,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Yves A.,Lussier,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Kenneth N.,Olivier,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Richard C.,Boucher,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Heather D.,Hickman,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Jeffrey,Frelinger,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Joshua,Fierer,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Lisa F.,Shubitz,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Thomas L.,Leto,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,George R.,Thompson,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,John N.,Galgiani,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Michail S.,Lionakis,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Waldman SE,Steven M.,Holland,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Amy P.,Hsu,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Agnieszka,Korzeniowska,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Cynthia C.,Aguilar,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Jingwen,Gu,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Eric,Karlins,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Andrew J.,Oler,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Gang,Chen,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Glennys V.,Reynoso,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Joie,Davis,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Alexandria,Chaput,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Tao,Peng,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Ling,Sun,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Justin B.,Lack,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Derek J.,Bays,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Ethan R.,Stewart,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Sarah E.,Waldman,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Daniel A.,Powell,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Fariba M.,Donovan,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Jigar V.,Desai,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Nima,Pouladi,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Debra A.,Long Priel,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Daisuke,Yamanaka,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Sergio D.,Rosenzweig,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Julie E.,Niemela,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Jennifer,Stoddard,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Alexandra F.,Freeman,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Christa S.,Zerbe,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Douglas B.,Kuhns,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Yves A.,Lussier,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Kenneth N.,Olivier,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Richard C.,Boucher,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Heather D.,Hickman,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Jeffrey,Frelinger,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Joshua,Fierer,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Lisa F.,Shubitz,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Thomas L.,Leto,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,George R.,Thompson,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,John N.,Galgiani,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Michail S.,Lionakis,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Powell DA,Steven M.,Holland,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Amy P.,Hsu,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Agnieszka,Korzeniowska,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Cynthia C.,Aguilar,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Jingwen,Gu,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Eric,Karlins,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Andrew J.,Oler,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Gang,Chen,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Glennys V.,Reynoso,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Joie,Davis,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Alexandria,Chaput,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Tao,Peng,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Ling,Sun,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Justin B.,Lack,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Derek J.,Bays,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Ethan R.,Stewart,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Sarah E.,Waldman,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Daniel A.,Powell,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Fariba M.,Donovan,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Jigar V.,Desai,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Nima,Pouladi,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Debra A.,Long Priel,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Daisuke,Yamanaka,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Sergio D.,Rosenzweig,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Julie E.,Niemela,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Jennifer,Stoddard,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Alexandra F.,Freeman,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Christa S.,Zerbe,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Douglas B.,Kuhns,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Yves A.,Lussier,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Kenneth N.,Olivier,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Richard C.,Boucher,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Heather D.,Hickman,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Jeffrey,Frelinger,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Joshua,Fierer,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Lisa F.,Shubitz,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,10.1172/jci.insight.159491,Donovan FM,Thomas L.,Leto,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
