keyword,pubmedId,articleTitle,author_name,affiliation,institute,address
Blastomyces,36366776,The Geographic Distribution of Dimorphic Mycoses in the United States for the Modern Era,Powderly WG,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,The Geographic Distribution of Dimorphic Mycoses in the United States for the Modern Era,Spec A,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,33315302,Gene Editing in Dimorphic Fungi Using CRISPR/Cas9,Kujoth GC,"Department of Pediatrics, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"600 Highland Ave, Madison, WI 53792, USA"
Blastomyces,33315302,Gene Editing in Dimorphic Fungi Using CRISPR/Cas9,Sullivan TD,"Department of Pediatrics, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"600 Highland Ave, Madison, WI 53792, USA"
Blastomyces,33315302,Gene Editing in Dimorphic Fungi Using CRISPR/Cas9,Klein BS,"Department of Medical Microbiology & Immunology, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"Microbial Sciences, 1550 Linden Dr, Madison, WI 53706, USA"
Blastomyces,37455778,Disseminated blastomycosis presenting with genitourinary abscesses,Wittmann TA,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA"
Blastomyces,37455778,Disseminated blastomycosis presenting with genitourinary abscesses,Waldoch BT,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA"
Blastomyces,37455778,Disseminated blastomycosis presenting with genitourinary abscesses,Davis CM,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA"
Histoplasmosis,36447609,Comparison of Indirect Fungal Diagnostic Tests in Patients With Proven Histoplasmosis,Krishnan G,"Division of Infectious Diseases, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Histoplasmosis,36447609,Comparison of Indirect Fungal Diagnostic Tests in Patients With Proven Histoplasmosis,Power M,"Department of Obstetrics and Gynecology, Mountain Area Health Education Center, Asheville, North Carolina, USA.",Unparsed,"119 Hendersonville Rd, Asheville, NC 28803, USA"
Histoplasmosis,36447609,Comparison of Indirect Fungal Diagnostic Tests in Patients With Proven Histoplasmosis,Bariola JR,"Division of Infectious Diseases, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, USA.",University of Pittsburgh School of Medicine,"Pittsburgh, PA 15213, USA"
Histoplasmosis,36447609,Comparison of Indirect Fungal Diagnostic Tests in Patients With Proven Histoplasmosis,Dare R,"Division of Infectious Diseases, University of Arkansas for Medical Sciences, Little Rock, Arkansas, USA.",University of Arkansas for Medical Sciences,"4110 Outpatient Circle Outpatient Center Second Floor, Suite 2P, Little Rock, AR 72205, USA"
Histoplasma,37819140,Recyclable CRISPR/Cas9-mediated gene disruption and deletions in ,Joehnk B,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Recyclable CRISPR/Cas9-mediated gene disruption and deletions in ,Ali N,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Recyclable CRISPR/Cas9-mediated gene disruption and deletions in ,Voorhies M,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Recyclable CRISPR/Cas9-mediated gene disruption and deletions in ,Walcott K,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,Recyclable CRISPR/Cas9-mediated gene disruption and deletions in ,Sil A,"Chan Zuckerberg Biohub-San Francisco, San Francisco, California, USA.",Unparsed,"499 Illinois St, San Francisco, CA 94158, USA"
Histoplasma,35404120,Mac1-Dependent Copper Sensing Promotes ,Ray SC,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA"
Histoplasma,35404120,Mac1-Dependent Copper Sensing Promotes ,Rappleye CA,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA"
Histoplasma,32848006,Biodiverse ,Jones GS,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,32848006,Biodiverse ,Sepúlveda VE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,32848006,Biodiverse ,Goldman WE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA goldman@med.unc.edu.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Voorhies M,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Cohen S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Shea TP,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Petrus S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Muñoz JF,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Poplawski S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Goldman WE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Michael TP,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Cuomo CA,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Sil A,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Histoplasma,35089059,Chromosome-Level Genome Assembly of a Human Fungal Pathogen Reveals Synteny among Geographically Distinct Species,Beyhan S,"Department of Biology, San Diego State University, San Diego, California, USA.",San Diego State University,"5500 Campanile Dr, San Diego, CA 92182, USA"
Microsporum,31070544,Unknown,Moriello KA,"School of Veterinary Medicine, University of Wisconsin-Madison, Madison, WI, USA.",University of Wisconsin-Madison,"Veterinary Medicine Bldg, 2015 Linden Dr, Madison, WI 53706, USA"
Microsporum,31070544,Unknown,Stuntebeck R,"Dane County Humane Society, Madison, WI, USA.",Unparsed,"5132 Voges Rd, Madison, WI 53718, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Parrish N,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Fisher SL,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Gartling A,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Craig D,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Boire N,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Khuvis J,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Riedel S,"Beth Israel Deaconess Medical Center, Boston, MA, United States.",Unparsed,"1 Deaconess Rd, Boston, MA 02215, USA"
Microsporum,33178620,Activity of Various Essential Oils Against Clinical Dermatophytes of ,Zhang S,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Epidermophyton,35174019,Tinea and Tattoo: A Man Who Developed Tattoo-Associated Tinea Corporis and a Review of Dermatophyte and Systemic Fungal Infections Occurring Within a Tattoo,Cohen PR,"Dermatology, University of California, Davis Medical Center, Sacramento, USA.",University of California,"3301 C St #1300, Sacramento, CA 95816, USA"
Epidermophyton,35174019,Tinea and Tattoo: A Man Who Developed Tattoo-Associated Tinea Corporis and a Review of Dermatophyte and Systemic Fungal Infections Occurring Within a Tattoo,Crowley CS,"Dermatology, San Diego Family Dermatology, National City, USA.",Unparsed,"655 Euclid Ave Suite 304, National City, CA 91950, USA"
Epidermophyton,35174019,Tinea and Tattoo: A Man Who Developed Tattoo-Associated Tinea Corporis and a Review of Dermatophyte and Systemic Fungal Infections Occurring Within a Tattoo,Erickson CP,"Dermatology, Compass Dermatopathology, San Diego, USA.",Unparsed,"6605 Nancy Ridge Dr #200, San Diego, CA 92121, USA"
Epidermophyton,35174019,Tinea and Tattoo: A Man Who Developed Tattoo-Associated Tinea Corporis and a Review of Dermatophyte and Systemic Fungal Infections Occurring Within a Tattoo,Calame A,"Dermatology, Scripps Memorial Hospital, La Jolla, USA.",Unparsed,"10820 N Torrey Pines Rd, La Jolla, CA 92037, USA"
Epidermophyton,34164772,Comparative Genomics and Molecular Analysis of Epidermophyton floccosum,Liu J,"Department of Medical Mycology, Institute of Dermatology, Chinese Academy of Medical Sciences and Peking Union Medical College, Nanjing, 210042, Jiangsu, China.",Institute of Dermatology,"2121 East Coast Hwy #110, Corona Del Mar, CA 92625, USA"
Fusarium,35183341,"Fusarium mirum sp nov, intertwining Fusarium madaense and Fusarium andiyazi, pathogens of tropical grasses",Zeller KA,"USDA-APHIS-PPQ S&T, BARC-East, Bldg. 580 Powder Mill Road, Laurel, MD, 20708, USA; Department of Plant Pathology, Throckmorton Plant Sciences Center, Kansas State University, 66506-5502, Manhattan, Kansas, USA.",Kansas State University,"Manhattan, KS 66502, USA"
Fusarium,35183341,"Fusarium mirum sp nov, intertwining Fusarium madaense and Fusarium andiyazi, pathogens of tropical grasses",Leslie JF,"Department of Plant Pathology, Throckmorton Plant Sciences Center, Kansas State University, 66506-5502, Manhattan, Kansas, USA. Electronic address: jfl@ksu.edu.",Kansas State University,"Manhattan, KS 66502, USA"
Fusarium,33487016,Chemotype and Aggressiveness Evaluation of ,Mueller B,"Department of Plant Pathology, University of Wisconsin-Madison, Madison, WI 53706.",University of Wisconsin-Madison,"Russell Laboratories, 1630 Linden Dr Room 240, Madison, WI 53706, USA"
Fusarium,33487016,Chemotype and Aggressiveness Evaluation of ,Groves CL,"Department of Plant Pathology, University of Wisconsin-Madison, Madison, WI 53706.",University of Wisconsin-Madison,"Russell Laboratories, 1630 Linden Dr Room 240, Madison, WI 53706, USA"
Fusarium,33487016,Chemotype and Aggressiveness Evaluation of ,Smith DL,"Department of Plant Pathology, University of Wisconsin-Madison, Madison, WI 53706.",University of Wisconsin-Madison,"Russell Laboratories, 1630 Linden Dr Room 240, Madison, WI 53706, USA"
Fusarium,34879732,"FUSARIUM-ID v30: An Updated, Downloadable Resource for ",Torres-Cruz TJ,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"Buckhout Laboratory, State College, PA 16801, USA"
Fusarium,34879732,"FUSARIUM-ID v30: An Updated, Downloadable Resource for ",Estrada-Rodríguez TL,"Department Natural Resources and Science, Humboldt State University, Arcata, CA 95521, U.S.A.",Humboldt State University,"E 17th St, Arcata, CA 95521, USA"
Fusarium,34879732,"FUSARIUM-ID v30: An Updated, Downloadable Resource for ",Wallace EC,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"Buckhout Laboratory, State College, PA 16801, USA"
Fusarium,34879732,"FUSARIUM-ID v30: An Updated, Downloadable Resource for ",McGee CT,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"Buckhout Laboratory, State College, PA 16801, USA"
Fusarium,34879732,"FUSARIUM-ID v30: An Updated, Downloadable Resource for ",Kang S,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"Buckhout Laboratory, State College, PA 16801, USA"
Fusarium,34879732,"FUSARIUM-ID v30: An Updated, Downloadable Resource for ",Geiser DM,"Department of Plant Pathology and Environmental Microbiology, The Pennsylvania State University, University Park, PA 16802, U.S.A.",The Pennsylvania State University,"Buckhout Laboratory, State College, PA 16801, USA"
Conidiobolus,33614770,Case Report: Successful Management of ,Jaffey JA,"Department of Specialty Medicine, Midwestern University College of Veterinary Medicine, Glendale, AZ, United States.",Midwestern University College of Veterinary Medicine,"5715 W Utopia Rd, Glendale, AZ 85308, USA"
Conidiobolus,33614770,Case Report: Successful Management of ,Hostnik ET,"Department of Veterinary Clinical Sciences, Veterinary Medical Center, Ohio State University, Columbus, OH, United States.",Ohio State University,"Veterinary Hospital, 601 Vernon L Tharp St, Columbus, OH 43210, USA"
Conidiobolus,33614770,Case Report: Successful Management of ,Hoffman AR,"Department of Veterinary Pathobiology, College of Veterinary Medicine & Biomedical Sciences, Texas A&M University, College Station, TX, United States.",Texas A&M University,"Texas A&M University, Veterinary Medical Sciences Building, 400 Raymond Stotzer Pkwy #4467, College Station, TX 77843, USA"
Conidiobolus,33614770,Case Report: Successful Management of ,Jay M,"Department of Surgery, Animal Medical & Surgical Center, Scottsdale, AZ, United States.",Unparsed,"17477 N 82nd St, Scottsdale, AZ 85255, USA"
Conidiobolus,33614770,Case Report: Successful Management of ,Ferguson SH,"Department of Pathology and Population Medicine, Midwestern University College of Veterinary Medicine, Glendale, AZ, United States.",Midwestern University College of Veterinary Medicine,"5725 W Utopia Rd, Glendale, AZ 85308, USA"
Conidiobolus,33614770,Case Report: Successful Management of ,Wiederhold NP,"Fungus Testing Laboratory, Department of Pathology and Laboratory Medicine, University of Texas Health Science Center, San Antonio, TX, United States.",University of Texas Health Science Center,"7703 Floyd Curl Dr, San Antonio, TX 78229, USA"
Conidiobolus,34988143,Case Report: Pulmonary Conidiobolomycosis in a Vietnamese Pot-Bellied Pig,Rasche BL,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"CVM Terry Center, 1052 William Moore Dr, Raleigh, NC 27606, USA"
Conidiobolus,34988143,Case Report: Pulmonary Conidiobolomycosis in a Vietnamese Pot-Bellied Pig,Tucker SM,"Department of Clinical Sciences, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"1060 William Moore Dr, Raleigh, NC 27607, USA"
Conidiobolus,34988143,Case Report: Pulmonary Conidiobolomycosis in a Vietnamese Pot-Bellied Pig,Linder K,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"CVM Terry Center, 1052 William Moore Dr, Raleigh, NC 27606, USA"
Conidiobolus,34988143,Case Report: Pulmonary Conidiobolomycosis in a Vietnamese Pot-Bellied Pig,Harrison TM,"Department of Clinical Sciences, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"1060 William Moore Dr, Raleigh, NC 27607, USA"
Conidiobolus,34988143,Case Report: Pulmonary Conidiobolomycosis in a Vietnamese Pot-Bellied Pig,Negrão Watanabe TT,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",North Carolina State University,"CVM Terry Center, 1052 William Moore Dr, Raleigh, NC 27606, USA"
Paracoccidioides,35012355,Fungal Extracellular Vesicles Are Involved in Intraspecies Intracellular Communication,Casadevall A,"Department of Molecular Microbiology and Immunology, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, USA.",Johns Hopkins Bloomberg School of Public Health,"615 N Wolfe St, Baltimore, MD 21205, USA"
Coccidioides,38055960,Cutaneous Coccidiomycosis,Brown M,"University of Maryland School of Medicine, Baltimore, MD.",University of Maryland School of Medicine,"737 W Lombard St, Baltimore, MD 21201, USA"
Coccidioides,38055960,Cutaneous Coccidiomycosis,Zhou AE,"Department of Dermatology, UConn Health, Farmington, CT.",Unparsed,"21 South Rd, Farmington, CT 06032, USA"
Coccidioides,38055960,Cutaneous Coccidiomycosis,Jaffe DF,"Tideway Dermatology, Affiliate of Anne Arundel Dermatology, Bel Air, MD; and.",Unparsed,"615 W MacPhail Rd, Bel Air, MD 21014, USA"
Coccidioides,38055960,Cutaneous Coccidiomycosis,Pfau RG,"Dermatopathology Department of Anne Arundel Dermatology, Glen Burnie, MD.",Unparsed,"810 Landmark Dr, Glen Burnie, MD 21061, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Hsu AP,"Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, Maryland, USA.",University of Maryland,"1109 Microbiology Building, 4062 Campus Dr, College Park, MD 20742, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Korzeniowska A,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Aguilar CC,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Gu J,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Karlins E,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Oler AJ,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Chen G,"Marsico Lung Institute and Cystic Fibrosis Research Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"7009, Marsico Hall, 125 Mason Farm Rd, Chapel Hill, NC 27599, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Reynoso GV,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Davis J,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Chaput A,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Peng T,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Lack JB,"Advanced Biomedical Computational Science, Frederick National Laboratory for Cancer Research, Leidos Biomedical Research, Inc., Frederick, Maryland, USA.",Frederick National Laboratory for Cancer Research,"5705 Industry Ln, Frederick, MD 21704, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Bays DJ,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Stewart ER,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Waldman SE,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Powell DA,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Donovan FM,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Desai JV,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Pouladi N,"The Center for Applied Genetics and Genomic Medicine, Department of Medicine, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1657 E Helen St, Tucson, AZ 85721, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Long Priel DA,"Neutrophil Monitoring Laboratory, Applied/Developmental Research Directorate, Leidos Biomedical Research, Inc, Frederick National Laboratory for Cancer Research, Frederick, Maryland, USA.",Neutrophil Monitoring Laboratory,"221 S Figueroa St #510, Los Angeles, CA 90012, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Rosenzweig SD,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Niemela JE,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Stoddard J,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Freeman AF,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Zerbe CS,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Kuhns DB,"Neutrophil Monitoring Laboratory, Applied/Developmental Research Directorate, Leidos Biomedical Research, Inc, Frederick National Laboratory for Cancer Research, Frederick, Maryland, USA.",Neutrophil Monitoring Laboratory,"221 S Figueroa St #510, Los Angeles, CA 90012, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Lussier YA,"The Center for Applied Genetics and Genomic Medicine, Department of Medicine, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1657 E Helen St, Tucson, AZ 85721, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Olivier KN,"Laboratory of Chronic Airway Infection, Pulmonary Branch, National Heart, Lung, and Blood Institute, NIH, Bethesda, Maryland, USA.",and Blood Institute,"University of California, Irvine, Student Center, 114 Pereira Dr, Irvine, CA 92617, USA"
