Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
35462,,D,Aufhauser,"Department of Surgery, Division of Transplantation, School of Medicine and Public Health, University of Wisconsin, Madison, WI, USA.",USA,University of Wisconsin
35463,,S,Capuano,"Wisconsin National Primate Research Center, Madison, WI, USA.",USA,Unparsed
35464,,DB,Kaufman,"Department of Surgery, Division of Transplantation, School of Medicine and Public Health, University of Wisconsin, Madison, WI, USA.",USA,University of Wisconsin
35465,,SJ,Knechtle,"Duke Transplant Center, Department of Surgery, Duke University Medical Center, Durham, NC, USA.",USA,Duke University Medical Center
35466,,J,Kwun,"Duke Transplant Center, Department of Surgery, Duke University Medical Center, Durham, NC, USA.",USA,Duke University Medical Center
35467,,D,Shanmuganayagam,"Department of Animal and Dairy Science, University of Wisconsin, Madison, WI, USA.",USA,University of Wisconsin
35468,,JF,Markmann,"Center for Transplantation Sciences, Massachusetts General Hospital, Harvard Medical School, Boston, MA, USA.",USA,Harvard Medical School
35469,,GM,Church,"Wyss Institute of Biologically Inspired Engineering, Harvard University, Cambridge, MA, USA.",USA,Harvard University
35470,,M,Curtis,"eGenesis, Cambridge, MA, USA.",USA,Unparsed
35471,,T,Kawai,"Center for Transplantation Sciences, Massachusetts General Hospital, Harvard Medical School, Boston, MA, USA.",USA,Harvard Medical School
35472,,ME,Youd,"eGenesis, Cambridge, MA, USA. michele.youd@egenesisbio.com.",USA,Unparsed
35473,,W,Qin,"eGenesis, Cambridge, MA, USA. wenning.qin@egenesisbio.com.",USA,Unparsed
35474,,I,Angilletta,"Department of Neurosciences, Imaging and Clinical Sciences, ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35475,,R,Ferrante,"Center for Advanced Studies and Technology (CAST), ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35476,,R,Giansante,"Center for Advanced Studies and Technology (CAST), ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35477,,L,Lombardi,"Department of Neurosciences, Imaging and Clinical Sciences, ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35478,,A,Babore,"Department of Psychological, Health and Territory Sciences, ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35479,,A,Dell'Elice,"Center for Advanced Studies and Technology (CAST), ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35480,,E,Alessandrelli,"Center for Advanced Studies and Technology (CAST), ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35481,,S,Notarangelo,"Center for Advanced Studies and Technology (CAST), ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35482,,M,Ranaudo,"Center for Advanced Studies and Technology (CAST), ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35483,,C,Palmarini,"Center for Advanced Studies and Technology (CAST), ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35484,,V,De Laurenzi,"Department of Innovative Technologies in Medicine and Dentistry, ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35485,,L,Stuppia,"Department of Psychological, Health and Territory Sciences, ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35486,,C,Rossi,"Department of Innovative Technologies in Medicine and Dentistry, ""G. d'Annunzio"" University of Chieti-Pescara, 66100 Chieti, Italy.",Italy,"""G. d'Annunzio"" University of Chieti-Pescara"
35487,,X,Yi,"Laboratory of Animal Fat Deposition & Muscle Development, College of Animal Science and Technology, Northwest A&F University, Shaanxi, P.R. China.",,Northwest A&F University
35488,,Z,He,"Laboratory of Animal Fat Deposition & Muscle Development, College of Animal Science and Technology, Northwest A&F University, Shaanxi, P.R. China.",,Northwest A&F University
35489,,T,Tian,"Laboratory of Animal Fat Deposition & Muscle Development, College of Animal Science and Technology, Northwest A&F University, Shaanxi, P.R. China.",,Northwest A&F University
35490,,Z,Kou,"Laboratory of Animal Fat Deposition & Muscle Development, College of Animal Science and Technology, Northwest A&F University, Shaanxi, P.R. China.",,Northwest A&F University
35491,,W,Pang,"Laboratory of Animal Fat Deposition & Muscle Development, College of Animal Science and Technology, Northwest A&F University, Shaanxi, P.R. China.",,Northwest A&F University
35492,,PP,Kushwaha,"Molecular Signaling & Drug Discovery Laboratory, Department of Biochemistry, Central University of Punjab, Bathinda, India.",India,Central University of Punjab
35493,,AK,Singh,"Molecular Signaling & Drug Discovery Laboratory, Department of Biochemistry, Central University of Punjab, Bathinda, India.",India,Central University of Punjab
35494,,T,Bansal,"Molecular Signaling & Drug Discovery Laboratory, Department of Biochemistry, Central University of Punjab, Bathinda, India.",India,Central University of Punjab
35495,,A,Yadav,"Molecular Signaling & Drug Discovery Laboratory, Department of Biochemistry, Central University of Punjab, Bathinda, India.",India,Central University of Punjab
35496,,KS,Prajapati,"Molecular Signaling & Drug Discovery Laboratory, Department of Biochemistry, Central University of Punjab, Bathinda, India.",India,Central University of Punjab
35497,,M,Shuaib,"Molecular Signaling & Drug Discovery Laboratory, Department of Biochemistry, Central University of Punjab, Bathinda, India.",India,Central University of Punjab
35498,,S,Kumar,"Molecular Signaling & Drug Discovery Laboratory, Department of Biochemistry, Central University of Punjab, Bathinda, India.",India,Central University of Punjab
35499,,D,Dey,"Henry M Jackson Foundation for Advancement of Military Medicine, Bethesda, USA.",USA,Unparsed
35500,,NG,Fischer,"Department of Restorative Sciences and MDRCBB-Minnesota Dental Research Center for Biomaterials and Biomechanics, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
35501,,AH,Dragon,"Henry M Jackson Foundation for Advancement of Military Medicine, Bethesda, USA.",USA,Unparsed
35502,,E,Ronzier,"Henry M Jackson Foundation for Advancement of Military Medicine, Bethesda, USA.",USA,Unparsed
35503,,I,Mutreja,"Department of Restorative Sciences and MDRCBB-Minnesota Dental Research Center for Biomaterials and Biomechanics, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
35504,,DT,Danielson,"Department of Surgery, Uniformed Services University of the Health Sciences, 4301 Jones Bridge Road, Bethesda, MD, 20814, USA.",USA,Uniformed Services University of the Health Sciences
35505,,CJ,Homer,"Department of Orthopedic Surgery, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
35506,,JA,Forsberg,"Department of Surgery, Uniformed Services University of the Health Sciences, 4301 Jones Bridge Road, Bethesda, MD, 20814, USA.",USA,Uniformed Services University of the Health Sciences
35507,,JE,Bechtold,"Department of Biomedical Engineering, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
35508,,C,Aparicio,"Department of Restorative Sciences and MDRCBB-Minnesota Dental Research Center for Biomaterials and Biomechanics, University of Minnesota, Minneapolis, MN, USA.",USA,University of Minnesota
35509,,TA,Davis,"Department of Surgery, Uniformed Services University of the Health Sciences, 4301 Jones Bridge Road, Bethesda, MD, 20814, USA. thomas.davis@usuhs.edu.",USA,Uniformed Services University of the Health Sciences
35510,,CM,Kerr,"Molecular Cell Biology and Pathobiology, Medical University of South Carolina, Charleston, SC, USA.",USA,Medical University of South Carolina
35511,,SE,Silver,"Bioengineering Department, Clemson University, Clemson, SC, USA.",USA,Clemson University
35512,,YS,Choi,"Department of Biotechnology, Yonsei University, Seoul, South Korea.",South Korea,Yonsei University
35513,,ME,Floy,"Department of Chemical and Biological Engineering, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
35514,,AD,Bradshaw,"Ralph H. Johnson Veterans Affairs Medical Center, SC, USA.",USA,Unparsed
35515,,SW,Cho,"Department of Biotechnology, Yonsei University, Seoul, South Korea.",South Korea,Yonsei University
35516,,SP,Palecek,"Department of Chemical and Biological Engineering, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
35517,,Y,Mei,"Department of Regenerative Medicine and Cell Biology, Medical University of South Carolina, Charleston, SC, USA.",USA,Medical University of South Carolina
35518,,C,Riehle,"Department of Cardiology and Angiology, Hannover Medical School, Hanover, Germany.",Germany,Hannover Medical School
35519,,JT,Sieweke,"Department of Cardiology and Angiology, Hannover Medical School, Hanover, Germany.",Germany,Hannover Medical School
35520,,S,Bakshi,"Division of Molecular and Cellular Pathology, Department of Pathology, University of Alabama at Birmingham, Birmingham, AL, United States.",United States,University of Alabama at Birmingham
35521,,CM,Ha,"Division of Molecular and Cellular Pathology, Department of Pathology, University of Alabama at Birmingham, Birmingham, AL, United States.",United States,University of Alabama at Birmingham
35522,,NL,Junker Udesen,"Department of Cardiology, Cardiothoracic Surgery and Intensive Care, Odense University Hospital, Odense, Denmark.",Denmark,Odense University Hospital
35523,,OK,Møller-Helgestad,"Department of Cardiology, Cardiothoracic Surgery and Intensive Care, Odense University Hospital, Odense, Denmark.",Denmark,Odense University Hospital
35524,,N,Froese,"Department of Cardiology and Angiology, Hannover Medical School, Hanover, Germany.",Germany,Hannover Medical School
35525,,H,Berg Ravn,"Department of Cardiothoracic Anesthesia and Intensive Care, Rigshospitalet, Copenhagen, Denmark.",Denmark,Unparsed
35526,,H,Bähre,"Research Core Unit Metabolomics, Hannover Medical School, Institute of Pharmacology, Hanover, Germany.",Germany,Institute of Pharmacology
35527,,R,Geffers,"Helmholtz Centre for Infection Research, Research Group Genome Analytics, Braunschweig, Germany.",Germany,Unparsed
35528,,R,Seifert,"Research Core Unit Metabolomics, Hannover Medical School, Institute of Pharmacology, Hanover, Germany.",Germany,Institute of Pharmacology
35529,,JE,Møller,"Department of Cardiology, Cardiothoracic Surgery and Intensive Care, Odense University Hospital, Odense, Denmark.",Denmark,Odense University Hospital
35530,,AR,Wende,"Division of Molecular and Cellular Pathology, Department of Pathology, University of Alabama at Birmingham, Birmingham, AL, United States.",United States,University of Alabama at Birmingham
35531,,J,Bauersachs,"Department of Cardiology and Angiology, Hannover Medical School, Hanover, Germany.",Germany,Hannover Medical School
35532,,A,Schäfer,"Department of Cardiology and Angiology, Hannover Medical School, Hanover, Germany.",Germany,Hannover Medical School
35533,,H,Seo,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35534,,WG,Chung,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35535,,YW,Kwon,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35536,,S,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35537,,YM,Hong,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35538,,W,Park,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35539,,E,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35540,,J,Lee,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35541,,S,Lee,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35542,,M,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35543,,K,Lim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35544,,I,Jeong,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35545,,H,Song,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35546,,JU,Park,"Center for Nanomedicine, Institute for Basic Science (IBS), Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35547,,H,Seo,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35548,,WG,Chung,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35549,,YW,Kwon,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35550,,S,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35551,,YM,Hong,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35552,,W,Park,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35553,,E,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35554,,J,Lee,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35555,,S,Lee,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35556,,M,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35557,,K,Lim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35558,,I,Jeong,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35559,,H,Song,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35560,,JU,Park,"Center for Nanomedicine, Institute for Basic Science (IBS), Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35561,,H,Seo,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35562,,WG,Chung,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35563,,YW,Kwon,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35564,,S,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35565,,YM,Hong,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35566,,W,Park,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35567,,E,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35568,,J,Lee,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35569,,S,Lee,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35570,,M,Kim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35571,,K,Lim,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35572,,I,Jeong,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35573,,H,Song,"Department of Materials Science and Engineering, Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35574,,JU,Park,"Center for Nanomedicine, Institute for Basic Science (IBS), Yonsei University, Seoul 03722, Republic of Korea.",Republic of Korea,Yonsei University
35575,,S,Min,"Department of Biotechnology, Yonsei University, Seoul, 03722, Republic of Korea.",Republic of Korea,Yonsei University
35576,,S,Kim,"Cellartgen, Seoul, 03722, Republic of Korea.",Republic of Korea,Unparsed
35577,,WS,Sim,"Division of Cardiology, Department of Internal Medicine, Seoul St. Mary's Hospital, The Catholic University of Korea, Seoul, 06591, Republic of Korea.",Republic of Korea,The Catholic University of Korea
35578,,YS,Choi,"Department of Biotechnology, Yonsei University, Seoul, 03722, Republic of Korea.",Republic of Korea,Yonsei University
35579,,H,Joo,"Department of Biotechnology, Yonsei University, Seoul, 03722, Republic of Korea.",Republic of Korea,Yonsei University
35580,,JH,Park,"Division of Cardiology, Department of Internal Medicine, Seoul St. Mary's Hospital, The Catholic University of Korea, Seoul, 06591, Republic of Korea.",Republic of Korea,The Catholic University of Korea
35581,,SJ,Lee,"Department of Predictive Toxicology, Korea Institute of Toxicology, Daejeon, 34114, Republic of Korea.",Republic of Korea,Korea Institute of Toxicology
35582,,H,Kim,"Division of Cardiology, Department of Internal Medicine, Seoul St. Mary's Hospital, The Catholic University of Korea, Seoul, 06591, Republic of Korea.",Republic of Korea,The Catholic University of Korea
35583,,MJ,Lee,"Department of Biotechnology, Yonsei University, Seoul, 03722, Republic of Korea.",Republic of Korea,Yonsei University
35584,,I,Jeong,"Department of Materials Science and Engineering, Yonsei University, Seoul, 03722, Republic of Korea.",Republic of Korea,Yonsei University
35585,,B,Cui,"Department of Biotechnology, Yonsei University, Seoul, 03722, Republic of Korea.",Republic of Korea,Yonsei University
35586,,SH,Jo,"Department of Chemical Engineering, Soongsil University, Seoul, 06978, Republic of Korea.",Republic of Korea,Soongsil University
35587,,JJ,Kim,"Division of Cardiology, Department of Internal Medicine, Seoul St. Mary's Hospital, The Catholic University of Korea, Seoul, 06591, Republic of Korea.",Republic of Korea,The Catholic University of Korea
35588,,SB,Hong,"Department of Thoracic and Cardiovascular Surgery, Seoul St. Mary's Hospital, College of Medicine, The Catholic University of Korea, Seoul, 06591, Republic of Korea.",Republic of Korea,The Catholic University of Korea
35589,,YJ,Choi,"Division of Cardiology, Department of Internal Medicine, Eunpyeong St. Mary's Hospital, College of Medicine, The Catholic University of Korea, Seoul, 03312, Republic of Korea.",Republic of Korea,The Catholic University of Korea
35590,,K,Ban,"Department of Biomedical Sciences, City University of Hong Kong, Kowloon, 999077, Hong Kong.",Hong Kong,City University of Hong Kong
35591,,YG,Kim,"Department of Chemical Engineering, Soongsil University, Seoul, 06978, Republic of Korea.",Republic of Korea,Soongsil University
35592,,JU,Park,"Graduate Program of Nano Biomedical Engineering (NanoBME), Advanced Science Institute, Yonsei University, Seoul, 03722, Republic of Korea.",Republic of Korea,Yonsei University
35593,,HA,Lee,"Department of Predictive Toxicology, Korea Institute of Toxicology, Daejeon, 34114, Republic of Korea.",Republic of Korea,Korea Institute of Toxicology
35594,,HJ,Park,"Cell Death Disease Research Center, College of Medicine, The Catholic University of Korea, Seoul, 06591, Republic of Korea. cardioman@catholic.ac.kr.",Republic of Korea,The Catholic University of Korea
35595,,SW,Cho,"Graduate Program of Nano Biomedical Engineering (NanoBME), Advanced Science Institute, Yonsei University, Seoul, 03722, Republic of Korea. seungwoocho@yonsei.ac.kr.",Republic of Korea,Yonsei University
35596,,B,Baker,"Vaxxas Pty Ltd., Hamilton, QLD 4007, Australia.",Australia,Unparsed
35597,,IM,Bermingham,"Vaxxas Pty Ltd., Hamilton, QLD 4007, Australia.",Australia,Unparsed
35598,,I,Leelasena,"University of the Sunshine Coast Clinical Trials Centre, Sippy Downs, QLD 4556, Australia.",Australia,University of the Sunshine Coast Clinical Trials Centre
35599,,J,Hickling,"Working in Tandem Ltd., Cambridge CB1 7AB, UK.",UK,Unparsed
35600,,PR,Young,"School of Chemistry and Molecular Biosciences, University of Queensland, St. Lucia, QLD 4072, Australia.",Australia,University of Queensland
35601,,DA,Muller,"School of Chemistry and Molecular Biosciences, University of Queensland, St. Lucia, QLD 4072, Australia.",Australia,University of Queensland
35602,,AH,Forster,"Vaxxas Pty Ltd., Hamilton, QLD 4007, Australia.",Australia,Unparsed
35603,,F,Xue,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35604,,S,Zhao,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35605,,H,Tian,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35606,,H,Qin,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35607,,X,Li,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35608,,Z,Jian,"Department of Cardiovascular Surgery, Xinqiao Hospital, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35609,,J,Du,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35610,,Y,Li,"Department of Anatomy, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35611,,Y,Wang,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35612,,L,Lin,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35613,,C,Liu,"Department of Radiology, Southwest hospital, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35614,,Y,Shang,"Department of Ultrasound, Southwest hospital, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35615,,L,He,"Department of Cell Biology, Third Military Medical University, Chongqing, China.",China,Third Military Medical University
35616,,M,Xing,"Department of Mechanical Engineering University of Manitoba, Winnipeg, Canada. malcolm.xing@umanitoba.ca.",Canada,Department of Mechanical Engineering University of Manitoba
35617,,W,Zeng,"Jinfeng Laboratory, Chongqing, People's Republic of China. zengw0105@tmmu.edu.cn.",China,Jinfeng Laboratory
35618,,PP,Zhang,"Department of Biotechnology, College of Life Sciences, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35619,,Q,Han,"Department of Biotechnology, College of Life Sciences, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35620,,MX,Sheng,"Department of Biotechnology, College of Life Sciences, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35621,,CY,Du,"Department of Biotechnology, College of Life Sciences, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35622,,YL,Wang,"Department of Biotechnology, College of Life Sciences, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35623,,XF,Cheng,"Department of Biotechnology, College of Life Sciences, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35624,,HX,Xu,"Department of Biotechnology, College of Life Sciences, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35625,,CC,Li,"Institute for Conservation and Utilization of Agro-Bioresources in Dabie Mountains, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35626,,YJ,Xu,"Institute for Conservation and Utilization of Agro-Bioresources in Dabie Mountains, Xinyang Normal University, Xinyang, China.",China,Xinyang Normal University
35627,,B,Zhang,"College of Animal Science and Technology, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35628,,H,Wang,"College of Veterinary Medicine, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35629,,W,Zhao,"College of Food Science and Technology, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35630,,C,Shan,"College of Animal Science and Technology, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35631,,C,Liu,"College of Animal Science and Technology, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35632,,L,Gao,"College of Veterinary Medicine, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35633,,R,Zhao,"College of Veterinary Medicine, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35634,,P,Ao,"College of Veterinary Medicine, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35635,,P,Xiao,"College of Veterinary Medicine, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35636,,L,Lv,"Institute of Zoology, Chinese Academy of Sciences, Kunming, 650223 Yunnan China.",,Institute of Zoology
35637,,H,Gao,"College of Veterinary Medicine, Yunnan Agricultural University, Kunming, 650201 Yunnan China.",,Yunnan Agricultural University
35638,,Z,Yao,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35639,,W,Yuan,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35640,,J,Xu,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35641,,W,Tong,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35642,,J,Mi,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35643,,PC,Ho,"Department of Orthopaedics & Traumatology, Prince of Wales Hospital, Chinese University of Hong Kong, Hong Kong, SAR, 999077, China.",China,Chinese University of Hong Kong
35644,,DHK,Chow,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35645,,Y,Li,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35646,,H,Yao,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35647,,X,Li,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35648,,S,Xu,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
35649,,J,Guo,"Musculoskeletal Research Laboratory of Department of Orthopedics & Traumatology, Innovative Orthopaedic Biomaterial & Drug Translational Research Laboratory, Li Ka Shing Institute of Health Sciences, The Chinese University of Hong Kong, Hong Kong, 999077, China.",China,The Chinese University of Hong Kong
