keyword,pubmedId,author_name,affiliation,institute,address
Glucanase,27216084,Piron MC,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,Rustenholz C,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,Ritzenthaler C,"Institut de Biologie Moléculaire des Plantes du CNRS, Université de Strasbourg, 12 rue du Général Zimmer, Strasbourg, 67084, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,Merdinoglu D,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,27216084,Chich JF,"SVQV, INRA, Université de Strasbourg, Colmar, F-68000, France.",Université de Strasbourg,"4 Rue Blaise Pascal, 67081 Strasbourg, France"
Glucanase,36169328,Adams MWW,"Department of Biochemistry and Molecular Biology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Life Sciences Bldg, B122, Athens, GA 30602, USA"
Glucanase,37236039,Anderson AG,"Department of Animal Sciences, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"1207 W Gregory Dr, Urbana, IL 61801, USA"
Glucanase,37236039,Bedford MR,"AB Vista, Marlborough, United Kingdom.",Unparsed,"Woodstock Ct, Marlborough SN8 4AN, UK"
Glucanase,37236039,Parsons CM,"Department of Animal Sciences, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA. Electronic address: poultry@illinois.edu.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Glucanase,36800030,Hamouda HI,"Processes Design and Development Department, Egyptian Petroleum Research Institute, Nasr City, Cairo, 11727, Egypt.",Egyptian Petroleum Research Institute,"1 Ahmed El-Zomor, Al Manteqah Ath Thamenah, Nasr City, Cairo Governorate 4441312, Egypt"
Glucanase,36800030,Fan YX,"Qingdao C1 Refinery Engineering Research Center, Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences, Qingdao, 266101, China.",Qingdao Institute of Bioenergy and Bioprocess Technology,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36800030,Abdalla M,"Qingdao C1 Refinery Engineering Research Center, Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences, Qingdao, 266101, China.",Qingdao Institute of Bioenergy and Bioprocess Technology,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36800030,Su H,"Qingdao C1 Refinery Engineering Research Center, Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences, Qingdao, 266101, China.",Qingdao Institute of Bioenergy and Bioprocess Technology,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36800030,Lu M,"Shandong Energy Institute, Qingdao, 266101, China. lvming@qibebt.ac.cn.",Shandong Energy Institute,"China, Wei Fang Shi, Wei Cheng Qu, CN 山东省 潍坊市 潍城区 60 米 邮政编码: 261021"
Glucanase,36800030,Li FL,"Shandong Energy Institute, Qingdao, 266101, China. lifl@qibebt.ac.cn.",Shandong Energy Institute,"5F4P+4V9, Xin Yuan Lu, Lao Shan Qu, Qing Dao Shi, Shan Dong Sheng, China, 266104"
Glucanase,36847914,Jin X,"Institute of Dairy Science, College of Animal Sciences, Zhejiang University, Hangzhou, 310058, China.",Zhejiang University,"866 Yu Hang Tang Lu, Xi Hu Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310027"
Glucanase,36847914,Wang JK,"Institute of Dairy Science, College of Animal Sciences, Zhejiang University, Hangzhou, 310058, China.",Zhejiang University,"866 Yu Hang Tang Lu, Xi Hu Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310027"
Glucanase,36847914,Wang Q,"Institute of Dairy Science, College of Animal Sciences, Zhejiang University, Hangzhou, 310058, China. Emirate14@zju.edu.cn.",Zhejiang University,"866 Yu Hang Tang Lu, Xi Hu Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310027"
Glucanase,37221623,Qin X,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Yang K,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Zou J,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Wang X,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Tu T,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Wang Y,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Su X,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Yao B,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.",Institute of Animal Science,"China, Bei Jing Shi, Chao Yang Qu, Pan Jia Yuan Dong Lu, 潘家园南里5号 邮政编码: 100164"
Glucanase,37221623,Huang H,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China. huanghuoqing@caas.cn.",Institute of Animal Science,"52 San Li He Lu, Xi Cheng Qu, Bei Jing Shi, China, 100045"
Glucanase,37221623,Luo H,"State Key Laboratory of Animal Nutrition, Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China. luohuiying@caas.cn.",Institute of Animal Science,"52 San Li He Lu, Xi Cheng Qu, Bei Jing Shi, China, 100045"
Glucanase,37679340,Liu H,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Lu X,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Li M,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Lun Z,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Yan X,"The Sainsbury Laboratory, University of East Anglia, Norwich Research Park, Norwich, NR4 7UH, UK.",University of East Anglia,"Research Park, Norwich NR4 7TJ, UK"
Glucanase,37679340,Yin C,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Yuan G,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Wang X,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Liu N,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Liu D,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Wu M,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Luo Z,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Zhang Y,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Bhadauria V,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Yang J,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37679340,Talbot NJ,"The Sainsbury Laboratory, University of East Anglia, Norwich Research Park, Norwich, NR4 7UH, UK.",University of East Anglia,"Research Park, Norwich NR4 7TJ, UK"
Glucanase,37679340,Peng YL,"Ministry of Agriculture and Rural Affairs Key Laboratory for Crop Pest Monitoring and Green Control, China Agricultural University, Beijing, 100193, China. pengyl@cau.edu.cn.",China Agricultural University,"China, Bei Jing Shi, Hai Dian Qu, 清华东路17号 邮政编码: 100107"
Glucanase,37556475,Wang H,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,Lu Z,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,Keyhani NO,"Department of Biological Sciences, University of Illinois, Chicago, Illinois, United States of America.",University of Illinois,"845 W Taylor St, Chicago, IL 60607, USA"
Glucanase,37556475,Deng J,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,Zhao X,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,Huang S,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,Luo Z,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,Jin K,"Genetic Engineering Research Center, School of Life Sciences, Chongqing University, Chongqing, People's Republic of China.",Chongqing University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Glucanase,37556475,Zhang Y,"Key Laboratory of Entomology and Pest Control Engineering, Academy of Agricultural Sciences, Southwest University, Chongqing, People's Republic of China.",Southwest University,"China, Chong Qing Shi, Sha Ping Ba Qu, Song Lin Lu, 沙坪坝正街174号 邮政编码: 400044"
Chitinase,37367657,Wang J,"School of Food Science and Engineering, South China University of Technology, Guangzhou 510640, China.",South China University of Technology,"582R+PR4, Da Yao Shan Lu, Tian He Qu, Guang Zhou Shi, Guang Dong Sheng, China, 510641"
Chitinase,37367657,Zhu M,"Shenzhen Raink Ecology & Environment Co., Ltd., Shenzhen 518102, China.",Unparsed,"China, Shen Zhen Shi, Fu Tian Qu, CN 广东省 深圳市 福田区 F6 13-天祥大厦CD-4层4D 邮政编码: 518042"
Chitinase,37367657,Wang P,"Shenzhen Raink Ecology & Environment Co., Ltd., Shenzhen 518102, China.",Unparsed,"China, Shen Zhen Shi, Fu Tian Qu, CN 广东省 深圳市 福田区 F6 13-天祥大厦CD-4层4D 邮政编码: 518042"
Chitinase,37367657,Chen W,"Shenzhen Raink Ecology & Environment Co., Ltd., Shenzhen 518102, China.",Unparsed,"China, Shen Zhen Shi, Fu Tian Qu, CN 广东省 深圳市 福田区 F6 13-天祥大厦CD-4层4D 邮政编码: 518042"
Chitinase,37838809,Pedrosa FR,"Department of Bioengineering, Instituto Superior Técnico, University of Lisbon, Av. Rovisco Pais, 1049-001, Lisbon, Portugal.",University of Lisbon,"Av. Rovisco Pais 1, 1049-001 Lisboa, Portugal"
Chitinase,37005671,An S,"School of Clinical and Basic Medical Science, Shandong First Medical University (Shandong Academy of Medical Sciences), Jinan, 250117, China.",Shandong First Medical University (Shandong Academy of Medical Sciences),"89 Jing Shi Lu, Li Xia Qu, Ji Nan Shi, Shan Dong Sheng, China, 250062"
Chitinase,37005671,Liu W,"School of Clinical and Basic Medical Science, Shandong First Medical University (Shandong Academy of Medical Sciences), Jinan, 250117, China.",Shandong First Medical University (Shandong Academy of Medical Sciences),"89 Jing Shi Lu, Li Xia Qu, Ji Nan Shi, Shan Dong Sheng, China, 250062"
Chitinase,37005671,Fu J,"School of Clinical and Basic Medical Science, Shandong First Medical University (Shandong Academy of Medical Sciences), Jinan, 250117, China.",Shandong First Medical University (Shandong Academy of Medical Sciences),"89 Jing Shi Lu, Li Xia Qu, Ji Nan Shi, Shan Dong Sheng, China, 250062"
Chitinase,37005671,Zhang Z,"School of Clinical and Basic Medical Science, Shandong First Medical University (Shandong Academy of Medical Sciences), Jinan, 250117, China. vector0518@126.com.",Shandong First Medical University (Shandong Academy of Medical Sciences),"China, Shan Dong Sheng, Tai An Shi, Dai Yue Qu, Nan Huan Lu, 长城路 邮政编码: 271000"
Chitinase,37005671,Zhang R,"School of Laboratory Animal (Shandong Laboratory Animal Center), Shandong First Medical University (Shandong Academy of Medical Sciences), Jinan, 250117, China. zhangrl_06@126.com.",Shandong First Medical University (Shandong Academy of Medical Sciences),"China, Shan Dong Sheng, Tai An Shi, Dai Yue Qu, Nan Huan Lu, 长城路 邮政编码: 271000"
